time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian
1601812300,310000,42.33537292480469,75,13,0,2020-10-04T14:51:40
1601812301,310000,42.14795684814453,79,13,0,2020-10-04T14:51:41
1601812302,310000,42.33537292480469,84,13,0,2020-10-04T14:51:42
1601812303,310000,42.522796630859375,89,13,0,2020-10-04T14:51:43
1601812304,310000,42.33537292480469,93,13,0,2020-10-04T14:51:44
1601812305,310000,42.14795684814453,98,13,0,2020-10-04T14:51:45
1601812306,310000,42.33537292480469,103,13,0,2020-10-04T14:51:46
1601812307,310000,42.14795684814453,107,13,0,2020-10-04T14:51:47
1601812308,310000,42.522796630859375,112,13,0,2020-10-04T14:51:48
1601812309,310000,42.522796630859375,117,13,0,2020-10-04T14:51:49
1601812310,310000,42.33537292480469,121,13,0,2020-10-04T14:51:50
1601812311,447000,42.14795684814453,126,13,0,2020-10-04T14:51:51
1601812312,447000,42.522796630859375,131,13,0,2020-10-04T14:51:52
1601812313,447000,42.522796630859375,135,13,0,2020-10-04T14:51:53
1601812314,447000,42.33537292480469,140,13,0,2020-10-04T14:51:54
1601812315,447000,42.14795684814453,145,13,0,2020-10-04T14:51:55
1601812316,447000,42.33537292480469,149,13,0,2020-10-04T14:51:56
1601812317,447000,42.14795684814453,154,13,0,2020-10-04T14:51:57
1601812318,447000,42.522796630859375,159,13,0,2020-10-04T14:51:58
1601812319,447000,42.33537292480469,163,13,0,2020-10-04T14:51:59
1601812320,447000,42.522796630859375,168,13,0,2020-10-04T14:52:00
1601812321,447000,42.522796630859375,173,13,0,2020-10-04T14:52:01
1601812322,447000,42.14795684814453,177,13,0,2020-10-04T14:52:02
1601812323,447000,42.33537292480469,182,13,0,2020-10-04T14:52:03
1601812324,447000,42.14795684814453,187,13,0,2020-10-04T14:52:04
1601812325,447000,42.14795684814453,191,13,0,2020-10-04T14:52:05
1601812326,447000,42.14795684814453,196,13,0,2020-10-04T14:52:06
1601812327,447000,42.14795684814453,201,13,0,2020-10-04T14:52:07
1601812328,447000,42.522796630859375,205,13,0,2020-10-04T14:52:08
1601812329,447000,42.33537292480469,210,13,0,2020-10-04T14:52:09
1601812330,447000,42.14795684814453,215,13,0,2020-10-04T14:52:10
1601812331,447000,42.33537292480469,219,13,0,2020-10-04T14:52:11
1601812332,447000,42.14795684814453,224,13,0,2020-10-04T14:52:12
1601812333,447000,42.522796630859375,229,13,0,2020-10-04T14:52:13
1601812334,447000,42.522796630859375,233,13,0,2020-10-04T14:52:14
1601812335,447000,42.14795684814453,238,13,0,2020-10-04T14:52:15
1601812336,447000,42.33537292480469,243,13,0,2020-10-04T14:52:16
1601812337,447000,42.14795684814453,247,13,0,2020-10-04T14:52:17
1601812338,447000,42.71018981933594,252,13,0,2020-10-04T14:52:18
1601812339,447000,42.33537292480469,1,13,0,2020-10-04T14:52:19
1601812340,447000,42.33537292480469,5,13,0,2020-10-04T14:52:20
1601812341,447000,42.14795684814453,10,13,0,2020-10-04T14:52:21
1601812342,566000,42.33537292480469,15,13,0,2020-10-04T14:52:22
1601812343,566000,42.71018981933594,19,13,0,2020-10-04T14:52:23
1601812344,566000,42.14795684814453,24,13,0,2020-10-04T14:52:24
1601812345,566000,42.33537292480469,29,13,0,2020-10-04T14:52:25
1601812346,566000,42.522796630859375,33,13,0,2020-10-04T14:52:26
1601812347,566000,42.14795684814453,38,13,0,2020-10-04T14:52:27
1601812348,566000,42.71018981933594,43,13,0,2020-10-04T14:52:28
1601812349,566000,42.33537292480469,47,13,0,2020-10-04T14:52:29
1601812350,566000,42.33537292480469,52,13,0,2020-10-04T14:52:30
1601812351,566000,42.522796630859375,57,13,0,2020-10-04T14:52:31
1601812352,566000,42.522796630859375,61,13,0,2020-10-04T14:52:32
1601812353,566000,42.33537292480469,66,13,0,2020-10-04T14:52:33
1601812354,566000,42.14795684814453,71,13,0,2020-10-04T14:52:34
1601812355,566000,42.14795684814453,75,13,0,2020-10-04T14:52:35
1601812356,566000,42.33537292480469,80,13,0,2020-10-04T14:52:36
1601812357,566000,42.33537292480469,85,13,0,2020-10-04T14:52:37
1601812358,566000,42.522796630859375,89,13,0,2020-10-04T14:52:38
1601812359,566000,42.33537292480469,94,13,0,2020-10-04T14:52:39
1601812360,566000,42.14795684814453,99,13,0,2020-10-04T14:52:40
1601812361,566000,42.522796630859375,103,13,0,2020-10-04T14:52:41
1601812362,566000,42.14795684814453,108,13,0,2020-10-04T14:52:42
1601812363,566000,41.96056365966797,113,13,0,2020-10-04T14:52:43
1601812364,566000,42.522796630859375,117,13,0,2020-10-04T14:52:44
1601812365,566000,42.14795684814453,122,13,0,2020-10-04T14:52:45
1601812366,566000,42.14795684814453,127,13,0,2020-10-04T14:52:46
1601812367,566000,42.14795684814453,131,13,0,2020-10-04T14:52:47
1601812368,566000,42.522796630859375,136,13,0,2020-10-04T14:52:48
1601812369,566000,42.71018981933594,141,13,0,2020-10-04T14:52:49
1601812370,566000,42.14795684814453,145,13,0,2020-10-04T14:52:50
1601812371,566000,42.522796630859375,150,13,0,2020-10-04T14:52:51
1601812372,699000,42.33537292480469,155,13,0,2020-10-04T14:52:52
1601812373,699000,42.14795684814453,159,13,0,2020-10-04T14:52:53
1601812374,699000,42.71018981933594,164,13,0,2020-10-04T14:52:54
1601812375,699000,42.33537292480469,169,13,0,2020-10-04T14:52:55
1601812376,699000,42.14795684814453,173,13,0,2020-10-04T14:52:56
1601812377,699000,42.33537292480469,178,13,0,2020-10-04T14:52:57
1601812378,699000,42.33537292480469,183,13,0,2020-10-04T14:52:58
1601812379,699000,42.522796630859375,187,13,0,2020-10-04T14:52:59
1601812380,699000,42.522796630859375,192,13,0,2020-10-04T14:53:00
1601812381,699000,42.33537292480469,197,13,0,2020-10-04T14:53:01
1601812382,699000,42.33537292480469,201,13,0,2020-10-04T14:53:02
1601812383,699000,42.14795684814453,206,13,0,2020-10-04T14:53:03
1601812384,699000,42.522796630859375,211,13,0,2020-10-04T14:53:04
1601812385,699000,42.33537292480469,215,13,0,2020-10-04T14:53:05
1601812386,699000,42.14795684814453,220,13,0,2020-10-04T14:53:06
1601812387,699000,42.522796630859375,225,13,0,2020-10-04T14:53:07
1601812388,699000,42.14795684814453,229,13,0,2020-10-04T14:53:08
1601812389,699000,42.33537292480469,234,13,0,2020-10-04T14:53:09
1601812390,699000,42.33537292480469,239,13,0,2020-10-04T14:53:10
1601812391,699000,41.96056365966797,243,13,0,2020-10-04T14:53:11
1601812392,699000,42.33537292480469,248,13,0,2020-10-04T14:53:12
1601812393,699000,42.33537292480469,253,13,0,2020-10-04T14:53:13
1601812394,699000,42.522796630859375,1,13,0,2020-10-04T14:53:14
1601812395,699000,42.33537292480469,6,13,0,2020-10-04T14:53:15
1601812396,699000,42.522796630859375,11,13,0,2020-10-04T14:53:16
1601812397,699000,42.14795684814453,15,13,0,2020-10-04T14:53:17
1601812398,699000,42.14795684814453,20,13,0,2020-10-04T14:53:18
1601812399,699000,42.522796630859375,25,13,0,2020-10-04T14:53:19
1601812400,699000,42.33537292480469,29,13,0,2020-10-04T14:53:20
1601812401,699000,42.14795684814453,34,13,0,2020-10-04T14:53:21
1601812402,699000,42.14795684814453,39,13,0,2020-10-04T14:53:22
1601812403,825000,42.522796630859375,43,13,0,2020-10-04T14:53:23
1601812404,825000,42.33537292480469,48,13,0,2020-10-04T14:53:24
1601812405,825000,42.14795684814453,53,13,0,2020-10-04T14:53:25
1601812406,825000,42.33537292480469,57,13,0,2020-10-04T14:53:26
1601812407,825000,42.14795684814453,62,13,0,2020-10-04T14:53:27
1601812408,825000,42.14795684814453,67,13,0,2020-10-04T14:53:28
1601812409,825000,42.522796630859375,71,13,0,2020-10-04T14:53:29
1601812410,825000,42.33537292480469,76,13,0,2020-10-04T14:53:30
1601812411,825000,42.14795684814453,81,13,0,2020-10-04T14:53:31
1601812412,825000,42.14795684814453,85,13,0,2020-10-04T14:53:32
1601812413,825000,41.96056365966797,90,13,0,2020-10-04T14:53:33
1601812414,825000,42.33537292480469,95,13,0,2020-10-04T14:53:34
1601812415,825000,42.33537292480469,99,13,0,2020-10-04T14:53:35
1601812416,825000,42.14795684814453,104,13,0,2020-10-04T14:53:36
1601812417,825000,42.33537292480469,109,13,0,2020-10-04T14:53:37
1601812418,825000,42.33537292480469,113,13,0,2020-10-04T14:53:38
1601812419,825000,42.33537292480469,118,13,0,2020-10-04T14:53:39
1601812420,825000,42.33537292480469,123,13,0,2020-10-04T14:53:40
1601812421,825000,42.33537292480469,127,13,0,2020-10-04T14:53:41
1601812422,825000,42.14795684814453,132,13,0,2020-10-04T14:53:42
1601812423,825000,42.522796630859375,137,13,0,2020-10-04T14:53:43
1601812424,825000,42.14795684814453,141,13,0,2020-10-04T14:53:44
1601812425,825000,41.77313995361328,146,13,0,2020-10-04T14:53:45
1601812426,825000,42.71018981933594,151,13,0,2020-10-04T14:53:46
1601812427,825000,42.14795684814453,155,13,0,2020-10-04T14:53:47
1601812428,825000,42.33537292480469,160,13,0,2020-10-04T14:53:48
1601812429,825000,42.14795684814453,165,13,0,2020-10-04T14:53:49
1601812430,825000,42.14795684814453,169,13,0,2020-10-04T14:53:50
1601812431,825000,42.71018981933594,174,13,0,2020-10-04T14:53:51
1601812432,825000,42.33537292480469,179,13,0,2020-10-04T14:53:52
1601812433,825000,42.33537292480469,183,13,0,2020-10-04T14:53:53
1601812434,953000,42.14795684814453,188,13,0,2020-10-04T14:53:54
1601812435,953000,41.96056365966797,193,13,0,2020-10-04T14:53:55
1601812436,953000,42.14795684814453,197,13,0,2020-10-04T14:53:56
1601812437,953000,42.522796630859375,202,13,0,2020-10-04T14:53:57
1601812438,953000,42.14795684814453,207,13,0,2020-10-04T14:53:58
1601812439,953000,42.71018981933594,211,13,0,2020-10-04T14:53:59
1601812440,953000,42.14795684814453,216,13,0,2020-10-04T14:54:00
1601812441,953000,42.33537292480469,221,13,0,2020-10-04T14:54:01
1601812442,953000,42.14795684814453,225,13,0,2020-10-04T14:54:02
1601812443,953000,42.522796630859375,230,13,0,2020-10-04T14:54:03
1601812444,953000,42.71018981933594,235,13,0,2020-10-04T14:54:04
1601812445,953000,42.14795684814453,239,13,0,2020-10-04T14:54:05
1601812446,953000,42.33537292480469,244,13,0,2020-10-04T14:54:06
1601812447,953000,42.522796630859375,249,13,0,2020-10-04T14:54:07
1601812448,953000,42.14795684814453,253,13,0,2020-10-04T14:54:08
1601812449,953000,42.14795684814453,2,13,0,2020-10-04T14:54:09
1601812450,953000,41.96056365966797,7,13,0,2020-10-04T14:54:10
1601812451,953000,42.33537292480469,11,13,0,2020-10-04T14:54:11
1601812452,953000,42.522796630859375,16,13,0,2020-10-04T14:54:12
1601812453,953000,42.14795684814453,21,13,0,2020-10-04T14:54:13
1601812454,953000,42.14795684814453,25,13,0,2020-10-04T14:54:14
1601812455,953000,42.33537292480469,30,13,0,2020-10-04T14:54:15
1601812456,953000,41.77313995361328,35,13,0,2020-10-04T14:54:16
1601812457,953000,42.14795684814453,39,13,0,2020-10-04T14:54:17
1601812458,953000,42.14795684814453,44,13,0,2020-10-04T14:54:18
1601812459,953000,42.33537292480469,49,13,0,2020-10-04T14:54:19
1601812460,953000,42.522796630859375,53,13,0,2020-10-04T14:54:20
1601812461,953000,42.522796630859375,58,13,0,2020-10-04T14:54:21
1601812462,953000,42.522796630859375,63,13,0,2020-10-04T14:54:22
1601812463,953000,42.14795684814453,67,13,0,2020-10-04T14:54:23
1601812464,953000,42.33537292480469,72,13,0,2020-10-04T14:54:24
1601812466,82000,42.14795684814453,77,13,0,2020-10-04T14:54:26
1601812467,82000,42.522796630859375,81,13,0,2020-10-04T14:54:27
1601812468,82000,42.33537292480469,86,13,0,2020-10-04T14:54:28
1601812469,82000,42.33537292480469,91,13,0,2020-10-04T14:54:29
1601812470,82000,42.14795684814453,95,13,0,2020-10-04T14:54:30
1601812471,82000,42.14795684814453,100,13,0,2020-10-04T14:54:31
1601812472,82000,42.33537292480469,105,13,0,2020-10-04T14:54:32
1601812473,82000,42.33537292480469,109,13,0,2020-10-04T14:54:33
1601812474,82000,41.96056365966797,114,13,0,2020-10-04T14:54:34
1601812475,82000,42.33537292480469,119,13,0,2020-10-04T14:54:35
1601812476,82000,42.33537292480469,123,13,0,2020-10-04T14:54:36
1601812477,82000,42.33537292480469,128,13,0,2020-10-04T14:54:37
1601812478,82000,42.14795684814453,133,13,0,2020-10-04T14:54:38
1601812479,82000,42.14795684814453,137,13,0,2020-10-04T14:54:39
1601812480,82000,42.33537292480469,142,13,0,2020-10-04T14:54:40
1601812481,82000,42.33537292480469,147,13,0,2020-10-04T14:54:41
1601812482,82000,42.33537292480469,151,13,0,2020-10-04T14:54:42
1601812483,82000,42.33537292480469,156,13,0,2020-10-04T14:54:43
1601812484,82000,42.14795684814453,161,13,0,2020-10-04T14:54:44
1601812485,82000,42.14795684814453,165,13,0,2020-10-04T14:54:45
1601812486,82000,41.96056365966797,170,13,0,2020-10-04T14:54:46
1601812487,82000,42.14795684814453,175,13,0,2020-10-04T14:54:47
1601812488,82000,42.14795684814453,179,13,0,2020-10-04T14:54:48
1601812489,82000,42.14795684814453,184,13,0,2020-10-04T14:54:49
1601812490,82000,42.33537292480469,189,13,0,2020-10-04T14:54:50
1601812491,82000,41.96056365966797,193,13,0,2020-10-04T14:54:51
1601812492,82000,42.14795684814453,198,13,0,2020-10-04T14:54:52
1601812493,82000,42.33537292480469,203,13,0,2020-10-04T14:54:53
1601812494,82000,42.33537292480469,207,13,0,2020-10-04T14:54:54
1601812495,82000,42.14795684814453,212,13,0,2020-10-04T14:54:55
1601812496,82000,42.14795684814453,217,13,0,2020-10-04T14:54:56
1601812497,210000,42.522796630859375,221,13,0,2020-10-04T14:54:57
1601812498,210000,42.14795684814453,226,13,0,2020-10-04T14:54:58
1601812499,210000,41.96056365966797,231,13,0,2020-10-04T14:54:59
1601812500,210000,42.33537292480469,235,13,0,2020-10-04T14:55:00
1601812501,210000,42.33537292480469,240,13,0,2020-10-04T14:55:01
1601812502,210000,42.33537292480469,245,13,0,2020-10-04T14:55:02
1601812503,210000,42.14795684814453,249,13,0,2020-10-04T14:55:03
1601812504,210000,41.96056365966797,254,13,0,2020-10-04T14:55:04
1601812505,210000,41.96056365966797,3,13,0,2020-10-04T14:55:05
1601812506,210000,41.96056365966797,7,13,0,2020-10-04T14:55:06
1601812507,210000,42.522796630859375,12,13,0,2020-10-04T14:55:07
1601812508,210000,41.96056365966797,17,13,0,2020-10-04T14:55:08
1601812509,210000,42.14795684814453,21,13,0,2020-10-04T14:55:09
1601812510,210000,41.96056365966797,26,13,0,2020-10-04T14:55:10
1601812511,210000,42.14795684814453,31,13,0,2020-10-04T14:55:11
1601812512,210000,42.522796630859375,35,13,0,2020-10-04T14:55:12
1601812513,210000,42.14795684814453,40,13,0,2020-10-04T14:55:13
1601812514,210000,42.14795684814453,45,13,0,2020-10-04T14:55:14
1601812515,210000,42.14795684814453,49,13,0,2020-10-04T14:55:15
1601812516,210000,41.96056365966797,54,13,0,2020-10-04T14:55:16
1601812517,210000,42.14795684814453,59,13,0,2020-10-04T14:55:17
1601812518,210000,41.96056365966797,63,13,0,2020-10-04T14:55:18
1601812519,210000,42.14795684814453,68,13,0,2020-10-04T14:55:19
1601812520,210000,42.14795684814453,73,13,0,2020-10-04T14:55:20
1601812521,210000,41.96056365966797,77,13,0,2020-10-04T14:55:21
1601812522,210000,42.14795684814453,82,13,0,2020-10-04T14:55:22
1601812523,210000,42.33537292480469,87,13,0,2020-10-04T14:55:23
1601812524,210000,42.33537292480469,91,13,0,2020-10-04T14:55:24
1601812525,210000,41.96056365966797,96,13,0,2020-10-04T14:55:25
1601812526,210000,42.522796630859375,101,13,0,2020-10-04T14:55:26
1601812527,210000,42.14795684814453,105,13,0,2020-10-04T14:55:27
1601812528,333000,41.96056365966797,110,13,0,2020-10-04T14:55:28
1601812529,333000,41.77313995361328,115,13,0,2020-10-04T14:55:29
1601812530,333000,42.14795684814453,119,13,0,2020-10-04T14:55:30
1601812531,333000,42.33537292480469,124,13,0,2020-10-04T14:55:31
1601812532,333000,42.14795684814453,129,13,0,2020-10-04T14:55:32
1601812533,333000,42.14795684814453,133,13,0,2020-10-04T14:55:33
1601812534,333000,42.14795684814453,138,13,0,2020-10-04T14:55:34
1601812535,333000,42.33537292480469,143,13,0,2020-10-04T14:55:35
1601812536,333000,42.522796630859375,147,13,0,2020-10-04T14:55:36
1601812537,333000,42.14795684814453,152,13,0,2020-10-04T14:55:37
1601812538,333000,42.33537292480469,157,13,0,2020-10-04T14:55:38
1601812539,333000,41.96056365966797,161,13,0,2020-10-04T14:55:39
1601812540,333000,42.14795684814453,166,13,0,2020-10-04T14:55:40
1601812541,333000,42.522796630859375,171,13,0,2020-10-04T14:55:41
1601812542,333000,42.14795684814453,175,13,0,2020-10-04T14:55:42
1601812543,333000,42.14795684814453,180,13,0,2020-10-04T14:55:43
1601812544,333000,42.33537292480469,185,13,0,2020-10-04T14:55:44
1601812545,333000,42.33537292480469,189,13,0,2020-10-04T14:55:45
1601812546,333000,42.33537292480469,194,13,0,2020-10-04T14:55:46
1601812547,333000,42.33537292480469,199,13,0,2020-10-04T14:55:47
1601812548,333000,41.77313995361328,203,13,0,2020-10-04T14:55:48
1601812549,333000,42.14795684814453,208,13,0,2020-10-04T14:55:49
1601812550,333000,41.96056365966797,213,13,0,2020-10-04T14:55:50
1601812551,333000,42.33537292480469,217,13,0,2020-10-04T14:55:51
1601812552,333000,41.96056365966797,222,13,0,2020-10-04T14:55:52
1601812553,333000,42.14795684814453,227,13,0,2020-10-04T14:55:53
1601812554,333000,42.14795684814453,231,13,0,2020-10-04T14:55:54
1601812555,333000,42.14795684814453,236,13,0,2020-10-04T14:55:55
1601812556,333000,42.33537292480469,241,13,0,2020-10-04T14:55:56
1601812557,333000,42.14795684814453,245,13,0,2020-10-04T14:55:57
1601812558,333000,42.33537292480469,250,13,0,2020-10-04T14:55:58
1601812559,458000,42.14795684814453,255,13,0,2020-10-04T14:55:59
1601812560,458000,42.14795684814453,3,13,0,2020-10-04T14:56:00
1601812561,458000,42.522796630859375,8,13,0,2020-10-04T14:56:01
1601812562,458000,42.14795684814453,13,13,0,2020-10-04T14:56:02
1601812563,458000,42.33537292480469,17,13,0,2020-10-04T14:56:03
1601812564,458000,42.14795684814453,22,13,0,2020-10-04T14:56:04
1601812565,458000,42.14795684814453,27,13,0,2020-10-04T14:56:05
1601812566,458000,42.33537292480469,31,13,0,2020-10-04T14:56:06
1601812567,458000,41.96056365966797,36,13,0,2020-10-04T14:56:07
1601812568,458000,42.14795684814453,41,13,0,2020-10-04T14:56:08
1601812569,458000,41.96056365966797,45,13,0,2020-10-04T14:56:09
1601812570,458000,41.96056365966797,50,13,0,2020-10-04T14:56:10
1601812571,458000,42.14795684814453,55,13,0,2020-10-04T14:56:11
1601812572,458000,41.96056365966797,59,13,0,2020-10-04T14:56:12
1601812573,458000,41.77313995361328,64,13,0,2020-10-04T14:56:13
1601812574,458000,41.96056365966797,69,13,0,2020-10-04T14:56:14
1601812575,458000,42.14795684814453,73,13,0,2020-10-04T14:56:15
1601812576,458000,42.33537292480469,78,13,0,2020-10-04T14:56:16
1601812577,458000,41.96056365966797,83,13,0,2020-10-04T14:56:17
1601812578,458000,42.14795684814453,87,13,0,2020-10-04T14:56:18
1601812579,458000,42.14795684814453,92,13,0,2020-10-04T14:56:19
1601812580,458000,42.33537292480469,97,13,0,2020-10-04T14:56:20
1601812581,458000,42.14795684814453,101,13,0,2020-10-04T14:56:21
1601812582,458000,42.33537292480469,106,13,0,2020-10-04T14:56:22
1601812583,458000,42.33537292480469,111,13,0,2020-10-04T14:56:23
1601812584,458000,42.14795684814453,115,13,0,2020-10-04T14:56:24
1601812585,458000,42.14795684814453,120,13,0,2020-10-04T14:56:25
1601812586,458000,42.14795684814453,125,13,0,2020-10-04T14:56:26
1601812587,458000,42.14795684814453,129,13,0,2020-10-04T14:56:27
1601812588,458000,42.522796630859375,134,13,0,2020-10-04T14:56:28
1601812589,458000,42.14795684814453,139,13,0,2020-10-04T14:56:29
1601812590,583000,42.14795684814453,143,13,0,2020-10-04T14:56:30
1601812591,583000,42.14795684814453,148,13,0,2020-10-04T14:56:31
1601812592,583000,42.14795684814453,153,13,0,2020-10-04T14:56:32
1601812593,583000,42.33537292480469,157,13,0,2020-10-04T14:56:33
1601812594,583000,41.96056365966797,162,13,0,2020-10-04T14:56:34
1601812595,583000,42.14795684814453,167,13,0,2020-10-04T14:56:35
1601812596,583000,42.14795684814453,171,13,0,2020-10-04T14:56:36
1601812597,583000,42.14795684814453,176,13,0,2020-10-04T14:56:37
1601812598,583000,42.33537292480469,181,13,0,2020-10-04T14:56:38
1601812599,583000,41.96056365966797,185,13,0,2020-10-04T14:56:39
1601812600,583000,41.96056365966797,190,13,0,2020-10-04T14:56:40
1601812601,583000,41.77313995361328,195,13,0,2020-10-04T14:56:41
1601812602,583000,41.96056365966797,199,13,0,2020-10-04T14:56:42
1601812603,583000,42.33537292480469,204,13,0,2020-10-04T14:56:43
1601812604,583000,42.33537292480469,209,13,0,2020-10-04T14:56:44
1601812605,583000,42.14795684814453,213,13,0,2020-10-04T14:56:45
1601812606,583000,42.14795684814453,218,13,0,2020-10-04T14:56:46
1601812607,583000,42.33537292480469,223,13,0,2020-10-04T14:56:47
1601812608,583000,41.96056365966797,227,13,0,2020-10-04T14:56:48
1601812609,583000,42.33537292480469,232,13,0,2020-10-04T14:56:49
1601812610,583000,42.14795684814453,237,13,0,2020-10-04T14:56:50
1601812611,583000,42.33537292480469,241,13,0,2020-10-04T14:56:51
1601812612,583000,41.96056365966797,246,13,0,2020-10-04T14:56:52
1601812613,583000,42.33537292480469,251,13,0,2020-10-04T14:56:53
1601812614,583000,42.33537292480469,255,13,0,2020-10-04T14:56:54
1601812615,583000,42.71018981933594,4,13,0,2020-10-04T14:56:55
1601812616,583000,42.14795684814453,9,13,0,2020-10-04T14:56:56
1601812617,583000,42.522796630859375,13,13,0,2020-10-04T14:56:57
1601812618,583000,42.14795684814453,18,13,0,2020-10-04T14:56:58
1601812619,583000,42.33537292480469,23,13,0,2020-10-04T14:56:59
1601812620,711000,42.33537292480469,27,13,0,2020-10-04T14:57:00
1601812621,711000,42.14795684814453,32,13,0,2020-10-04T14:57:01
1601812622,711000,41.96056365966797,37,13,0,2020-10-04T14:57:02
1601812623,711000,41.96056365966797,41,13,0,2020-10-04T14:57:03
1601812624,711000,41.96056365966797,46,13,0,2020-10-04T14:57:04
1601812625,711000,41.96056365966797,51,13,0,2020-10-04T14:57:05
1601812626,711000,41.77313995361328,55,13,0,2020-10-04T14:57:06
1601812627,711000,41.96056365966797,60,13,0,2020-10-04T14:57:07
1601812628,711000,41.96056365966797,65,13,0,2020-10-04T14:57:08
1601812629,711000,41.77313995361328,69,13,0,2020-10-04T14:57:09
1601812630,711000,41.77313995361328,74,13,0,2020-10-04T14:57:10
1601812631,711000,41.96056365966797,79,13,0,2020-10-04T14:57:11
1601812632,711000,41.96056365966797,83,13,0,2020-10-04T14:57:12
1601812633,711000,41.77313995361328,88,13,0,2020-10-04T14:57:13
1601812634,711000,41.77313995361328,93,13,0,2020-10-04T14:57:14
1601812635,711000,42.14795684814453,97,13,0,2020-10-04T14:57:15
1601812636,711000,41.96056365966797,102,13,0,2020-10-04T14:57:16
1601812637,711000,41.210906982421875,107,13,0,2020-10-04T14:57:17
1601812638,711000,41.77313995361328,111,13,0,2020-10-04T14:57:18
1601812639,711000,41.39833068847656,116,13,0,2020-10-04T14:57:19
1601812640,711000,41.77313995361328,121,13,0,2020-10-04T14:57:20
1601812641,711000,41.58574676513672,125,13,0,2020-10-04T14:57:21
1601812642,711000,41.02351379394531,130,13,0,2020-10-04T14:57:22
1601812643,711000,41.02351379394531,135,13,0,2020-10-04T14:57:23
1601812644,711000,41.210906982421875,139,13,0,2020-10-04T14:57:24
1601812645,711000,41.58574676513672,144,13,0,2020-10-04T14:57:25
1601812646,711000,41.210906982421875,149,13,0,2020-10-04T14:57:26
1601812647,711000,41.210906982421875,153,13,0,2020-10-04T14:57:27
1601812648,711000,41.02351379394531,158,13,0,2020-10-04T14:57:28
1601812649,711000,40.648704528808594,163,13,0,2020-10-04T14:57:29
1601812650,711000,41.39833068847656,167,13,0,2020-10-04T14:57:30
1601812651,835000,40.836097717285156,172,13,0,2020-10-04T14:57:31
1601812652,835000,40.648704528808594,177,13,0,2020-10-04T14:57:32
1601812653,835000,41.02351379394531,181,13,0,2020-10-04T14:57:33
1601812654,835000,41.02351379394531,186,13,0,2020-10-04T14:57:34
1601812655,835000,41.02351379394531,191,13,0,2020-10-04T14:57:35
1601812656,835000,40.836097717285156,195,13,0,2020-10-04T14:57:36
1601812657,835000,40.461280822753906,200,13,0,2020-10-04T14:57:37
1601812658,835000,40.836097717285156,205,13,0,2020-10-04T14:57:38
1601812659,835000,40.648704528808594,209,13,0,2020-10-04T14:57:39
1601812660,835000,40.836097717285156,214,13,0,2020-10-04T14:57:40
1601812661,835000,40.461280822753906,219,13,0,2020-10-04T14:57:41
1601812662,835000,40.461280822753906,223,13,0,2020-10-04T14:57:42
1601812663,835000,40.648704528808594,228,13,0,2020-10-04T14:57:43
1601812664,835000,40.836097717285156,233,13,0,2020-10-04T14:57:44
1601812665,835000,41.210906982421875,237,13,0,2020-10-04T14:57:45
1601812666,835000,40.648704528808594,242,13,0,2020-10-04T14:57:46
1601812667,835000,40.648704528808594,247,13,0,2020-10-04T14:57:47
1601812668,835000,40.648704528808594,251,13,0,2020-10-04T14:57:48
1601812669,835000,40.648704528808594,0,13,0,2020-10-04T14:57:49
1601812670,835000,40.461280822753906,5,13,0,2020-10-04T14:57:50
1601812671,835000,40.648704528808594,9,13,0,2020-10-04T14:57:51
1601812672,835000,40.648704528808594,14,13,0,2020-10-04T14:57:52
1601812673,835000,40.461280822753906,19,13,0,2020-10-04T14:57:53
1601812674,835000,40.648704528808594,23,13,0,2020-10-04T14:57:54
1601812675,835000,40.648704528808594,28,13,0,2020-10-04T14:57:55
1601812676,835000,40.27386474609375,33,13,0,2020-10-04T14:57:56
1601812677,835000,40.461280822753906,37,13,0,2020-10-04T14:57:57
1601812678,835000,40.461280822753906,42,13,0,2020-10-04T14:57:58
1601812679,835000,40.27386474609375,47,13,0,2020-10-04T14:57:59
1601812680,835000,40.27386474609375,51,13,0,2020-10-04T14:58:00
1601812681,835000,40.08647155761719,56,13,0,2020-10-04T14:58:01
1601812682,957000,40.27386474609375,61,13,0,2020-10-04T14:58:02
1601812683,957000,40.461280822753906,65,13,0,2020-10-04T14:58:03
1601812684,957000,40.648704528808594,70,13,0,2020-10-04T14:58:04
1601812685,957000,40.27386474609375,75,13,0,2020-10-04T14:58:05
1601812686,957000,40.27386474609375,79,13,0,2020-10-04T14:58:06
1601812687,957000,40.461280822753906,84,13,0,2020-10-04T14:58:07
1601812688,957000,40.27386474609375,89,13,0,2020-10-04T14:58:08
1601812689,957000,40.836097717285156,93,13,0,2020-10-04T14:58:09
1601812690,957000,40.461280822753906,98,13,0,2020-10-04T14:58:10
1601812691,957000,40.648704528808594,103,13,0,2020-10-04T14:58:11
1601812692,957000,40.648704528808594,107,13,0,2020-10-04T14:58:12
1601812693,957000,40.461280822753906,112,13,0,2020-10-04T14:58:13
1601812694,957000,41.02351379394531,117,13,0,2020-10-04T14:58:14
1601812695,957000,40.648704528808594,121,13,0,2020-10-04T14:58:15
1601812696,957000,40.648704528808594,126,13,0,2020-10-04T14:58:16
1601812697,957000,40.836097717285156,131,13,0,2020-10-04T14:58:17
1601812698,957000,40.27386474609375,135,13,0,2020-10-04T14:58:18
1601812699,957000,40.461280822753906,140,13,0,2020-10-04T14:58:19
