time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian
1601814468,729000,17.20735740661621,168,13,0,2020-10-04T15:27:48
1601814469,729000,17.221403121948242,173,13,0,2020-10-04T15:27:49
1601814470,729000,17.094982147216797,178,13,0,2020-10-04T15:27:50
1601814471,729000,17.15117073059082,182,13,0,2020-10-04T15:27:51
1601814472,729000,17.15117073059082,187,13,0,2020-10-04T15:27:52
1601814473,729000,17.193309783935547,192,13,0,2020-10-04T15:27:53
1601814474,729000,17.06688690185547,196,13,0,2020-10-04T15:27:54
1601814475,729000,17.16521453857422,201,13,0,2020-10-04T15:27:55
1601814476,729000,17.109027862548828,206,13,0,2020-10-04T15:27:56
1601814477,729000,17.094982147216797,210,13,0,2020-10-04T15:27:57
1601814478,729000,17.193309783935547,215,13,0,2020-10-04T15:27:58
1601814479,729000,17.20735740661621,220,13,0,2020-10-04T15:27:59
1601814480,862000,17.16521453857422,224,13,0,2020-10-04T15:28:00
1601814481,862000,17.193309783935547,229,13,0,2020-10-04T15:28:01
1601814482,862000,17.137121200561523,234,13,0,2020-10-04T15:28:02
1601814483,862000,17.20735740661621,238,13,0,2020-10-04T15:28:03
1601814484,862000,17.052841186523438,243,13,0,2020-10-04T15:28:04
1601814485,862000,17.179264068603516,248,13,0,2020-10-04T15:28:05
1601814486,862000,17.20735740661621,252,13,0,2020-10-04T15:28:06
1601814487,862000,17.123077392578125,1,13,0,2020-10-04T15:28:07
1601814488,862000,17.235450744628906,6,13,0,2020-10-04T15:28:08
1601814489,862000,17.20735740661621,10,13,0,2020-10-04T15:28:09
1601814490,862000,17.16521453857422,15,13,0,2020-10-04T15:28:10
1601814491,862000,17.221403121948242,20,13,0,2020-10-04T15:28:11
1601814492,862000,17.16521453857422,24,13,0,2020-10-04T15:28:12
1601814493,862000,17.179264068603516,29,13,0,2020-10-04T15:28:13
1601814494,862000,17.249494552612305,34,13,0,2020-10-04T15:28:14
1601814495,862000,17.179264068603516,38,13,0,2020-10-04T15:28:15
1601814496,862000,17.221403121948242,43,13,0,2020-10-04T15:28:16
1601814497,862000,17.123077392578125,48,13,0,2020-10-04T15:28:17
1601814498,862000,17.221403121948242,52,13,0,2020-10-04T15:28:18
1601814499,862000,17.16521453857422,57,13,0,2020-10-04T15:28:19
1601814500,862000,17.179264068603516,62,13,0,2020-10-04T15:28:20
1601814501,862000,17.193309783935547,66,13,0,2020-10-04T15:28:21
1601814502,862000,17.20735740661621,71,13,0,2020-10-04T15:28:22
1601814503,862000,17.20735740661621,76,13,0,2020-10-04T15:28:23
1601814504,862000,17.137121200561523,80,13,0,2020-10-04T15:28:24
1601814505,862000,17.15117073059082,85,13,0,2020-10-04T15:28:25
1601814506,862000,17.179264068603516,90,13,0,2020-10-04T15:28:26
1601814507,862000,17.193309783935547,94,13,0,2020-10-04T15:28:27
1601814508,862000,17.137121200561523,99,13,0,2020-10-04T15:28:28
1601814509,862000,17.20735740661621,104,13,0,2020-10-04T15:28:29
1601814510,862000,17.235450744628906,108,13,0,2020-10-04T15:28:30
1601814511,997000,17.179264068603516,113,13,0,2020-10-04T15:28:31
1601814512,997000,17.235450744628906,118,13,0,2020-10-04T15:28:32
1601814513,997000,17.16521453857422,122,13,0,2020-10-04T15:28:33
1601814514,997000,17.221403121948242,127,13,0,2020-10-04T15:28:34
1601814515,997000,17.20735740661621,132,13,0,2020-10-04T15:28:35
1601814516,997000,17.193309783935547,136,13,0,2020-10-04T15:28:36
1601814517,997000,17.179264068603516,141,13,0,2020-10-04T15:28:37
1601814518,997000,17.109027862548828,146,13,0,2020-10-04T15:28:38
1601814519,997000,17.16521453857422,150,13,0,2020-10-04T15:28:39
1601814520,997000,17.20735740661621,155,13,0,2020-10-04T15:28:40
1601814521,997000,17.137121200561523,160,13,0,2020-10-04T15:28:41
1601814522,997000,17.179264068603516,164,13,0,2020-10-04T15:28:42
1601814523,997000,17.179264068603516,169,13,0,2020-10-04T15:28:43
1601814524,997000,17.221403121948242,174,13,0,2020-10-04T15:28:44
1601814525,997000,17.20735740661621,178,13,0,2020-10-04T15:28:45
1601814526,997000,17.16521453857422,183,13,0,2020-10-04T15:28:46
1601814527,997000,17.20735740661621,188,13,0,2020-10-04T15:28:47
1601814528,997000,17.20735740661621,192,13,0,2020-10-04T15:28:48
1601814529,997000,17.193309783935547,197,13,0,2020-10-04T15:28:49
1601814530,997000,17.20735740661621,202,13,0,2020-10-04T15:28:50
1601814531,997000,17.094982147216797,206,13,0,2020-10-04T15:28:51
1601814532,997000,17.193309783935547,211,13,0,2020-10-04T15:28:52
1601814533,997000,17.094982147216797,216,13,0,2020-10-04T15:28:53
1601814534,997000,17.16521453857422,220,13,0,2020-10-04T15:28:54
1601814535,997000,17.02474594116211,225,13,0,2020-10-04T15:28:55
1601814536,997000,17.20735740661621,230,13,0,2020-10-04T15:28:56
1601814537,997000,17.16521453857422,234,13,0,2020-10-04T15:28:57
1601814538,997000,17.094982147216797,239,13,0,2020-10-04T15:28:58
1601814539,997000,17.15117073059082,244,13,0,2020-10-04T15:28:59
1601814540,997000,17.094982147216797,248,13,0,2020-10-04T15:29:00
1601814541,997000,17.16521453857422,253,13,0,2020-10-04T15:29:01
1601814543,131000,17.179264068603516,2,13,0,2020-10-04T15:29:03
1601814544,131000,17.193309783935547,6,13,0,2020-10-04T15:29:04
1601814545,131000,17.137121200561523,11,13,0,2020-10-04T15:29:05
1601814546,131000,17.123077392578125,16,13,0,2020-10-04T15:29:06
1601814547,131000,17.179264068603516,20,13,0,2020-10-04T15:29:07
1601814548,131000,17.052841186523438,25,13,0,2020-10-04T15:29:08
1601814549,131000,17.193309783935547,30,13,0,2020-10-04T15:29:09
1601814550,131000,17.137121200561523,34,13,0,2020-10-04T15:29:10
1601814551,131000,17.20735740661621,39,13,0,2020-10-04T15:29:11
1601814552,131000,17.15117073059082,44,13,0,2020-10-04T15:29:12
1601814553,131000,17.221403121948242,48,13,0,2020-10-04T15:29:13
1601814554,131000,17.16521453857422,53,13,0,2020-10-04T15:29:14
1601814555,131000,17.179264068603516,58,13,0,2020-10-04T15:29:15
1601814556,131000,17.20735740661621,62,13,0,2020-10-04T15:29:16
1601814557,131000,17.221403121948242,67,13,0,2020-10-04T15:29:17
1601814558,131000,17.16521453857422,72,13,0,2020-10-04T15:29:18
1601814559,131000,17.179264068603516,76,13,0,2020-10-04T15:29:19
1601814560,131000,17.16521453857422,81,13,0,2020-10-04T15:29:20
1601814561,131000,17.193309783935547,86,13,0,2020-10-04T15:29:21
1601814562,131000,17.193309783935547,90,13,0,2020-10-04T15:29:22
1601814563,131000,17.123077392578125,95,13,0,2020-10-04T15:29:23
1601814564,131000,17.123077392578125,100,13,0,2020-10-04T15:29:24
1601814565,131000,17.20735740661621,104,13,0,2020-10-04T15:29:25
1601814566,131000,17.193309783935547,109,13,0,2020-10-04T15:29:26
1601814567,131000,17.179264068603516,114,13,0,2020-10-04T15:29:27
1601814568,131000,17.16521453857422,118,13,0,2020-10-04T15:29:28
1601814569,131000,17.16521453857422,123,13,0,2020-10-04T15:29:29
1601814570,131000,17.094982147216797,128,13,0,2020-10-04T15:29:30
1601814571,131000,17.20735740661621,132,13,0,2020-10-04T15:29:31
1601814572,131000,17.080934524536133,137,13,0,2020-10-04T15:29:32
1601814573,131000,17.137121200561523,142,13,0,2020-10-04T15:29:33
1601814574,265000,17.20735740661621,146,13,0,2020-10-04T15:29:34
1601814575,265000,17.038795471191406,151,13,0,2020-10-04T15:29:35
1601814576,265000,17.221403121948242,156,13,0,2020-10-04T15:29:36
1601814577,265000,17.193309783935547,160,13,0,2020-10-04T15:29:37
1601814578,265000,17.193309783935547,165,13,0,2020-10-04T15:29:38
1601814579,265000,17.109027862548828,170,13,0,2020-10-04T15:29:39
1601814580,265000,17.080934524536133,174,13,0,2020-10-04T15:29:40
1601814581,265000,17.193309783935547,179,13,0,2020-10-04T15:29:41
1601814582,265000,17.01070213317871,184,13,0,2020-10-04T15:29:42
1601814583,265000,17.20735740661621,188,13,0,2020-10-04T15:29:43
1601814584,265000,17.221403121948242,193,13,0,2020-10-04T15:29:44
1601814585,265000,17.16521453857422,198,13,0,2020-10-04T15:29:45
1601814586,265000,17.221403121948242,202,13,0,2020-10-04T15:29:46
1601814587,265000,17.15117073059082,207,13,0,2020-10-04T15:29:47
1601814588,265000,17.193309783935547,212,13,0,2020-10-04T15:29:48
1601814589,265000,17.137121200561523,216,13,0,2020-10-04T15:29:49
1601814590,265000,17.179264068603516,221,13,0,2020-10-04T15:29:50
1601814591,265000,17.20735740661621,226,13,0,2020-10-04T15:29:51
1601814592,265000,17.20735740661621,230,13,0,2020-10-04T15:29:52
1601814593,265000,17.20735740661621,235,13,0,2020-10-04T15:29:53
1601814594,265000,17.16521453857422,240,13,0,2020-10-04T15:29:54
1601814595,265000,17.179264068603516,244,13,0,2020-10-04T15:29:55
1601814596,265000,17.06688690185547,249,13,0,2020-10-04T15:29:56
1601814597,265000,17.235450744628906,254,13,0,2020-10-04T15:29:57
1601814598,265000,17.221403121948242,2,13,0,2020-10-04T15:29:58
1601814599,265000,17.094982147216797,7,13,0,2020-10-04T15:29:59
1601814600,265000,17.221403121948242,12,13,0,2020-10-04T15:30:00
1601814601,265000,17.16521453857422,16,13,0,2020-10-04T15:30:01
1601814602,265000,17.123077392578125,21,13,0,2020-10-04T15:30:02
1601814603,265000,17.094982147216797,26,13,0,2020-10-04T15:30:03
1601814604,265000,17.20735740661621,30,13,0,2020-10-04T15:30:04
1601814605,401000,17.20735740661621,35,13,0,2020-10-04T15:30:05
1601814606,401000,17.15117073059082,40,13,0,2020-10-04T15:30:06
1601814607,401000,17.16521453857422,44,13,0,2020-10-04T15:30:07
1601814608,401000,17.15117073059082,49,13,0,2020-10-04T15:30:08
1601814609,401000,17.15117073059082,54,13,0,2020-10-04T15:30:09
1601814610,401000,17.235450744628906,58,13,0,2020-10-04T15:30:10
1601814611,401000,17.080934524536133,63,13,0,2020-10-04T15:30:11
1601814612,401000,17.235450744628906,68,13,0,2020-10-04T15:30:12
1601814613,401000,17.179264068603516,72,13,0,2020-10-04T15:30:13
1601814614,401000,17.20735740661621,77,13,0,2020-10-04T15:30:14
1601814615,401000,17.235450744628906,82,13,0,2020-10-04T15:30:15
1601814616,401000,17.123077392578125,86,13,0,2020-10-04T15:30:16
1601814617,401000,17.179264068603516,91,13,0,2020-10-04T15:30:17
1601814618,401000,17.179264068603516,96,13,0,2020-10-04T15:30:18
1601814619,401000,17.16521453857422,100,13,0,2020-10-04T15:30:19
1601814620,401000,17.291637420654297,105,13,0,2020-10-04T15:30:20
1601814621,401000,17.109027862548828,110,13,0,2020-10-04T15:30:21
1601814622,401000,17.20735740661621,114,13,0,2020-10-04T15:30:22
1601814623,401000,17.221403121948242,119,13,0,2020-10-04T15:30:23
1601814624,401000,17.137121200561523,124,13,0,2020-10-04T15:30:24
1601814625,401000,17.221403121948242,128,13,0,2020-10-04T15:30:25
1601814626,401000,17.179264068603516,133,13,0,2020-10-04T15:30:26
1601814627,401000,17.221403121948242,138,13,0,2020-10-04T15:30:27
1601814628,401000,17.235450744628906,142,13,0,2020-10-04T15:30:28
1601814629,401000,17.179264068603516,147,13,0,2020-10-04T15:30:29
1601814630,401000,17.249494552612305,152,13,0,2020-10-04T15:30:30
1601814631,401000,17.277591705322266,156,13,0,2020-10-04T15:30:31
1601814632,401000,17.137121200561523,161,13,0,2020-10-04T15:30:32
1601814633,401000,17.16521453857422,166,13,0,2020-10-04T15:30:33
1601814634,401000,17.193309783935547,170,13,0,2020-10-04T15:30:34
1601814635,401000,17.16521453857422,175,13,0,2020-10-04T15:30:35
1601814636,535000,17.094982147216797,180,13,0,2020-10-04T15:30:36
1601814637,535000,17.235450744628906,184,13,0,2020-10-04T15:30:37
1601814638,535000,17.193309783935547,189,13,0,2020-10-04T15:30:38
1601814639,535000,17.2635440826416,194,13,0,2020-10-04T15:30:39
1601814640,535000,17.20735740661621,198,13,0,2020-10-04T15:30:40
1601814641,535000,17.179264068603516,203,13,0,2020-10-04T15:30:41
1601814642,535000,17.235450744628906,208,13,0,2020-10-04T15:30:42
1601814643,535000,17.249494552612305,212,13,0,2020-10-04T15:30:43
1601814644,535000,17.137121200561523,217,13,0,2020-10-04T15:30:44
1601814645,535000,17.15117073059082,222,13,0,2020-10-04T15:30:45
1601814646,535000,17.15117073059082,226,13,0,2020-10-04T15:30:46
1601814647,535000,17.179264068603516,231,13,0,2020-10-04T15:30:47
1601814648,535000,17.16521453857422,236,13,0,2020-10-04T15:30:48
1601814649,535000,17.179264068603516,240,13,0,2020-10-04T15:30:49
1601814650,535000,17.249494552612305,245,13,0,2020-10-04T15:30:50
1601814651,535000,17.16521453857422,250,13,0,2020-10-04T15:30:51
1601814652,535000,17.16521453857422,254,13,0,2020-10-04T15:30:52
1601814653,535000,17.16521453857422,3,13,0,2020-10-04T15:30:53
1601814654,535000,17.235450744628906,8,13,0,2020-10-04T15:30:54
1601814655,535000,17.249494552612305,12,13,0,2020-10-04T15:30:55
1601814656,535000,17.20735740661621,17,13,0,2020-10-04T15:30:56
1601814657,535000,17.179264068603516,22,13,0,2020-10-04T15:30:57
1601814658,535000,17.221403121948242,26,13,0,2020-10-04T15:30:58
1601814659,535000,17.16521453857422,31,13,0,2020-10-04T15:30:59
1601814660,535000,17.2635440826416,36,13,0,2020-10-04T15:31:00
1601814661,535000,17.137121200561523,40,13,0,2020-10-04T15:31:01
1601814662,535000,17.2635440826416,45,13,0,2020-10-04T15:31:02
1601814663,535000,17.15117073059082,50,13,0,2020-10-04T15:31:03
1601814664,535000,17.20735740661621,54,13,0,2020-10-04T15:31:04
1601814665,535000,17.137121200561523,59,13,0,2020-10-04T15:31:05
1601814666,670000,17.221403121948242,64,13,0,2020-10-04T15:31:06
1601814667,670000,17.221403121948242,68,13,0,2020-10-04T15:31:07
1601814668,670000,17.20735740661621,73,13,0,2020-10-04T15:31:08
1601814669,670000,17.179264068603516,78,13,0,2020-10-04T15:31:09
1601814670,670000,17.179264068603516,82,13,0,2020-10-04T15:31:10
1601814671,670000,17.249494552612305,87,13,0,2020-10-04T15:31:11
1601814672,670000,17.109027862548828,92,13,0,2020-10-04T15:31:12
1601814673,670000,17.193309783935547,96,13,0,2020-10-04T15:31:13
1601814674,670000,17.235450744628906,101,13,0,2020-10-04T15:31:14
1601814675,670000,17.179264068603516,106,13,0,2020-10-04T15:31:15
1601814676,670000,17.193309783935547,110,13,0,2020-10-04T15:31:16
1601814677,670000,17.291637420654297,115,13,0,2020-10-04T15:31:17
1601814678,670000,17.2635440826416,120,13,0,2020-10-04T15:31:18
1601814679,670000,17.235450744628906,124,13,0,2020-10-04T15:31:19
1601814680,670000,17.20735740661621,129,13,0,2020-10-04T15:31:20
1601814681,670000,17.249494552612305,134,13,0,2020-10-04T15:31:21
1601814682,670000,17.277591705322266,138,13,0,2020-10-04T15:31:22
1601814683,670000,17.20735740661621,143,13,0,2020-10-04T15:31:23
1601814684,670000,17.137121200561523,148,13,0,2020-10-04T15:31:24
1601814685,670000,17.235450744628906,152,13,0,2020-10-04T15:31:25
1601814686,670000,17.193309783935547,157,13,0,2020-10-04T15:31:26
1601814687,670000,17.291637420654297,162,13,0,2020-10-04T15:31:27
1601814688,670000,17.193309783935547,166,13,0,2020-10-04T15:31:28
1601814689,670000,17.291637420654297,171,13,0,2020-10-04T15:31:29
1601814690,670000,17.2635440826416,176,13,0,2020-10-04T15:31:30
1601814691,670000,17.235450744628906,180,13,0,2020-10-04T15:31:31
1601814692,670000,17.193309783935547,185,13,0,2020-10-04T15:31:32
1601814693,670000,17.305683135986328,190,13,0,2020-10-04T15:31:33
1601814694,670000,17.193309783935547,194,13,0,2020-10-04T15:31:34
1601814695,670000,17.221403121948242,199,13,0,2020-10-04T15:31:35
1601814696,670000,17.319730758666992,204,13,0,2020-10-04T15:31:36
1601814697,798000,17.277591705322266,208,13,0,2020-10-04T15:31:37
1601814698,798000,17.2635440826416,213,13,0,2020-10-04T15:31:38
1601814699,798000,17.347824096679688,218,13,0,2020-10-04T15:31:39
1601814700,798000,17.221403121948242,222,13,0,2020-10-04T15:31:40
1601814701,798000,17.333778381347656,227,13,0,2020-10-04T15:31:41
1601814702,798000,17.277591705322266,232,13,0,2020-10-04T15:31:42
1601814703,798000,17.249494552612305,236,13,0,2020-10-04T15:31:43
1601814704,798000,17.291637420654297,241,13,0,2020-10-04T15:31:44
1601814705,798000,17.235450744628906,246,13,0,2020-10-04T15:31:45
1601814706,798000,17.347824096679688,250,13,0,2020-10-04T15:31:46
1601814707,798000,17.277591705322266,255,13,0,2020-10-04T15:31:47
1601814708,798000,17.291637420654297,4,13,0,2020-10-04T15:31:48
1601814709,798000,17.249494552612305,8,13,0,2020-10-04T15:31:49
1601814710,798000,17.2635440826416,13,13,0,2020-10-04T15:31:50
1601814711,798000,17.333778381347656,18,13,0,2020-10-04T15:31:51
1601814712,798000,17.2635440826416,22,13,0,2020-10-04T15:31:52
1601814713,798000,17.333778381347656,27,13,0,2020-10-04T15:31:53
1601814714,798000,17.319730758666992,32,13,0,2020-10-04T15:31:54
1601814715,798000,17.305683135986328,36,13,0,2020-10-04T15:31:55
1601814716,798000,17.319730758666992,41,13,0,2020-10-04T15:31:56
1601814717,798000,17.20735740661621,46,13,0,2020-10-04T15:31:57
1601814718,798000,17.36187171936035,50,13,0,2020-10-04T15:31:58
1601814719,798000,17.277591705322266,55,13,0,2020-10-04T15:31:59
1601814720,798000,17.319730758666992,60,13,0,2020-10-04T15:32:00
1601814721,798000,17.319730758666992,64,13,0,2020-10-04T15:32:01
1601814722,798000,17.2635440826416,69,13,0,2020-10-04T15:32:02
1601814723,798000,17.333778381347656,74,13,0,2020-10-04T15:32:03
1601814724,798000,17.36187171936035,78,13,0,2020-10-04T15:32:04
1601814725,798000,17.333778381347656,83,13,0,2020-10-04T15:32:05
1601814726,798000,17.319730758666992,88,13,0,2020-10-04T15:32:06
1601814727,798000,17.375917434692383,92,13,0,2020-10-04T15:32:07
1601814728,942000,17.319730758666992,97,13,0,2020-10-04T15:32:08
1601814729,942000,17.2635440826416,102,13,0,2020-10-04T15:32:09
1601814730,942000,17.277591705322266,106,13,0,2020-10-04T15:32:10
1601814731,942000,17.347824096679688,111,13,0,2020-10-04T15:32:11
1601814732,942000,17.277591705322266,116,13,0,2020-10-04T15:32:12
1601814733,942000,17.347824096679688,120,13,0,2020-10-04T15:32:13
1601814734,942000,17.305683135986328,125,13,0,2020-10-04T15:32:14
1601814735,942000,17.221403121948242,130,13,0,2020-10-04T15:32:15
1601814736,942000,17.319730758666992,134,13,0,2020-10-04T15:32:16
1601814737,942000,17.375917434692383,139,13,0,2020-10-04T15:32:17
1601814738,942000,17.235450744628906,144,13,0,2020-10-04T15:32:18
1601814739,942000,17.333778381347656,148,13,0,2020-10-04T15:32:19
1601814740,942000,17.333778381347656,153,13,0,2020-10-04T15:32:20
1601814741,942000,17.277591705322266,158,13,0,2020-10-04T15:32:21
1601814742,942000,17.2635440826416,162,13,0,2020-10-04T15:32:22
1601814743,942000,17.36187171936035,167,13,0,2020-10-04T15:32:23
1601814744,942000,17.277591705322266,172,13,0,2020-10-04T15:32:24
1601814745,942000,17.333778381347656,176,13,0,2020-10-04T15:32:25
1601814746,942000,17.291637420654297,181,13,0,2020-10-04T15:32:26
1601814747,942000,17.305683135986328,186,13,0,2020-10-04T15:32:27
1601814748,942000,17.305683135986328,190,13,0,2020-10-04T15:32:28
1601814749,942000,17.36187171936035,195,13,0,2020-10-04T15:32:29
1601814750,942000,17.347824096679688,200,13,0,2020-10-04T15:32:30
1601814751,942000,17.277591705322266,204,13,0,2020-10-04T15:32:31
1601814752,942000,17.305683135986328,209,13,0,2020-10-04T15:32:32
1601814753,942000,17.36187171936035,214,13,0,2020-10-04T15:32:33
1601814754,942000,17.347824096679688,218,13,0,2020-10-04T15:32:34
1601814755,942000,17.333778381347656,223,13,0,2020-10-04T15:32:35
1601814756,942000,17.333778381347656,228,13,0,2020-10-04T15:32:36
1601814757,942000,17.333778381347656,232,13,0,2020-10-04T15:32:37
1601814758,942000,17.137121200561523,237,13,0,2020-10-04T15:32:38
1601814760,79000,17.333778381347656,242,13,0,2020-10-04T15:32:40
1601814761,79000,17.291637420654297,246,13,0,2020-10-04T15:32:41
1601814762,79000,17.291637420654297,251,13,0,2020-10-04T15:32:42
1601814763,79000,17.333778381347656,0,13,0,2020-10-04T15:32:43
1601814764,79000,17.235450744628906,4,13,0,2020-10-04T15:32:44
1601814765,79000,17.235450744628906,9,13,0,2020-10-04T15:32:45
1601814766,79000,17.235450744628906,14,13,0,2020-10-04T15:32:46
1601814767,79000,17.277591705322266,18,13,0,2020-10-04T15:32:47
1601814768,79000,17.319730758666992,23,13,0,2020-10-04T15:32:48
1601814769,79000,17.235450744628906,28,13,0,2020-10-04T15:32:49
1601814770,79000,17.305683135986328,32,13,0,2020-10-04T15:32:50
1601814771,79000,17.333778381347656,37,13,0,2020-10-04T15:32:51
1601814772,79000,17.319730758666992,42,13,0,2020-10-04T15:32:52
1601814773,79000,17.2635440826416,46,13,0,2020-10-04T15:32:53
1601814774,79000,17.277591705322266,51,13,0,2020-10-04T15:32:54
1601814775,79000,17.418058395385742,56,13,0,2020-10-04T15:32:55
1601814776,79000,17.333778381347656,60,13,0,2020-10-04T15:32:56
1601814777,79000,17.291637420654297,65,13,0,2020-10-04T15:32:57
1601814778,79000,17.235450744628906,70,13,0,2020-10-04T15:32:58
1601814779,79000,17.249494552612305,74,13,0,2020-10-04T15:32:59
1601814780,79000,17.2635440826416,79,13,0,2020-10-04T15:33:00
1601814781,79000,17.319730758666992,84,13,0,2020-10-04T15:33:01
1601814782,79000,17.249494552612305,88,13,0,2020-10-04T15:33:02
1601814783,79000,17.249494552612305,93,13,0,2020-10-04T15:33:03
1601814784,79000,17.277591705322266,98,13,0,2020-10-04T15:33:04
1601814785,79000,17.375917434692383,102,13,0,2020-10-04T15:33:05
1601814786,79000,17.249494552612305,107,13,0,2020-10-04T15:33:06
1601814787,79000,17.221403121948242,112,13,0,2020-10-04T15:33:07
1601814788,79000,17.333778381347656,116,13,0,2020-10-04T15:33:08
1601814789,79000,17.277591705322266,121,13,0,2020-10-04T15:33:09
1601814790,79000,17.221403121948242,126,13,0,2020-10-04T15:33:10
1601814791,215000,17.347824096679688,130,13,0,2020-10-04T15:33:11
1601814792,215000,17.249494552612305,135,13,0,2020-10-04T15:33:12
1601814793,215000,17.305683135986328,140,13,0,2020-10-04T15:33:13
1601814794,215000,17.319730758666992,144,13,0,2020-10-04T15:33:14
1601814795,215000,17.16521453857422,149,13,0,2020-10-04T15:33:15
1601814796,215000,17.333778381347656,154,13,0,2020-10-04T15:33:16
1601814797,215000,17.249494552612305,158,13,0,2020-10-04T15:33:17
1601814798,215000,17.249494552612305,163,13,0,2020-10-04T15:33:18
1601814799,215000,17.375917434692383,168,13,0,2020-10-04T15:33:19
1601814800,215000,17.249494552612305,172,13,0,2020-10-04T15:33:20
1601814801,215000,17.319730758666992,177,13,0,2020-10-04T15:33:21
1601814802,215000,17.2635440826416,182,13,0,2020-10-04T15:33:22
1601814803,215000,17.36187171936035,186,13,0,2020-10-04T15:33:23
1601814804,215000,17.235450744628906,191,13,0,2020-10-04T15:33:24
1601814805,215000,17.235450744628906,196,13,0,2020-10-04T15:33:25
1601814806,215000,17.305683135986328,200,13,0,2020-10-04T15:33:26
1601814807,215000,17.179264068603516,205,13,0,2020-10-04T15:33:27
1601814808,215000,17.347824096679688,210,13,0,2020-10-04T15:33:28
1601814809,215000,17.2635440826416,214,13,0,2020-10-04T15:33:29
1601814810,215000,17.2635440826416,219,13,0,2020-10-04T15:33:30
1601814811,215000,17.2635440826416,224,13,0,2020-10-04T15:33:31
1601814812,215000,17.2635440826416,228,13,0,2020-10-04T15:33:32
1601814813,215000,17.333778381347656,233,13,0,2020-10-04T15:33:33
1601814814,215000,17.249494552612305,238,13,0,2020-10-04T15:33:34
1601814815,215000,17.221403121948242,242,13,0,2020-10-04T15:33:35
1601814816,215000,17.16521453857422,247,13,0,2020-10-04T15:33:36
1601814817,215000,17.179264068603516,252,13,0,2020-10-04T15:33:37
1601814818,215000,17.333778381347656,0,13,0,2020-10-04T15:33:38
1601814819,215000,17.291637420654297,5,13,0,2020-10-04T15:33:39
1601814820,215000,17.20735740661621,10,13,0,2020-10-04T15:33:40
1601814821,215000,17.16521453857422,14,13,0,2020-10-04T15:33:41
1601814822,351000,17.2635440826416,19,13,0,2020-10-04T15:33:42
1601814823,351000,17.36187171936035,24,13,0,2020-10-04T15:33:43
1601814824,351000,17.319730758666992,28,13,0,2020-10-04T15:33:44
1601814825,351000,17.333778381347656,33,13,0,2020-10-04T15:33:45
1601814826,351000,17.20735740661621,38,13,0,2020-10-04T15:33:46
1601814827,351000,17.305683135986328,42,13,0,2020-10-04T15:33:47
1601814828,351000,17.36187171936035,47,13,0,2020-10-04T15:33:48
1601814829,351000,17.291637420654297,52,13,0,2020-10-04T15:33:49
1601814830,351000,17.179264068603516,56,13,0,2020-10-04T15:33:50
1601814831,351000,17.291637420654297,61,13,0,2020-10-04T15:33:51
1601814832,351000,17.249494552612305,66,13,0,2020-10-04T15:33:52
1601814833,351000,17.333778381347656,70,13,0,2020-10-04T15:33:53
1601814834,351000,17.305683135986328,75,13,0,2020-10-04T15:33:54
1601814835,351000,17.291637420654297,80,13,0,2020-10-04T15:33:55
1601814836,351000,17.249494552612305,84,13,0,2020-10-04T15:33:56
1601814837,351000,17.319730758666992,89,13,0,2020-10-04T15:33:57
1601814838,351000,17.235450744628906,94,13,0,2020-10-04T15:33:58
1601814839,351000,17.249494552612305,98,13,0,2020-10-04T15:33:59
1601814840,351000,17.249494552612305,103,13,0,2020-10-04T15:34:00
1601814841,351000,17.235450744628906,108,13,0,2020-10-04T15:34:01
1601814842,351000,17.221403121948242,112,13,0,2020-10-04T15:34:02
1601814843,351000,17.20735740661621,117,13,0,2020-10-04T15:34:03
1601814844,351000,17.249494552612305,122,13,0,2020-10-04T15:34:04
1601814845,351000,17.193309783935547,126,13,0,2020-10-04T15:34:05
1601814846,351000,17.305683135986328,131,13,0,2020-10-04T15:34:06
1601814847,351000,17.277591705322266,136,13,0,2020-10-04T15:34:07
1601814848,351000,17.347824096679688,140,13,0,2020-10-04T15:34:08
1601814849,351000,17.291637420654297,145,13,0,2020-10-04T15:34:09
1601814850,351000,17.277591705322266,150,13,0,2020-10-04T15:34:10
1601814851,351000,17.2635440826416,154,13,0,2020-10-04T15:34:11
1601814852,351000,17.221403121948242,159,13,0,2020-10-04T15:34:12
1601814853,487000,17.319730758666992,164,13,0,2020-10-04T15:34:13
1601814854,487000,17.347824096679688,168,13,0,2020-10-04T15:34:14
1601814855,487000,17.291637420654297,173,13,0,2020-10-04T15:34:15
1601814856,487000,17.319730758666992,178,13,0,2020-10-04T15:34:16
1601814857,487000,17.305683135986328,182,13,0,2020-10-04T15:34:17
1601814858,487000,17.193309783935547,187,13,0,2020-10-04T15:34:18
1601814859,487000,17.36187171936035,192,13,0,2020-10-04T15:34:19
1601814860,487000,17.2635440826416,196,13,0,2020-10-04T15:34:20
1601814861,487000,17.333778381347656,201,13,0,2020-10-04T15:34:21
1601814862,487000,17.375917434692383,206,13,0,2020-10-04T15:34:22
1601814863,487000,17.179264068603516,210,13,0,2020-10-04T15:34:23
1601814864,487000,17.20735740661621,215,13,0,2020-10-04T15:34:24
1601814865,487000,17.319730758666992,220,13,0,2020-10-04T15:34:25
1601814866,487000,17.16521453857422,224,13,0,2020-10-04T15:34:26
1601814867,487000,17.333778381347656,229,13,0,2020-10-04T15:34:27
